date,channel,device,sessions,users,pageviews,bounce_rate,avg_session_duration_sec,conversions
2024-06-13,Email,Mobile,153,121,631,0.588,99.4,0
2024-06-13,Email,Tablet,20,16,48,0.655,225.6,0
2024-06-13,Referral,Desktop,79,62,247,0.322,183.6,0
2024-06-13,Referral,Mobile,99,74,380,0.686,119.3,2
2024-06-13,Referral,Tablet,15,12,33,0.416,83.4,0
2024-06-14,Organic Search,Desktop,561,442,1917,0.38,101.0,7
2024-06-14,Organic Search,Mobile,1122,943,2820,0.421,188.0,27
2024-06-14,Organic Search,Tablet,188,151,559,0.305,191.5,3
2024-06-14,Paid Search,Desktop,274,218,797,0.387,235.0,5
2024-06-14,Paid Search,Mobile,347,294,1263,0.373,137.1,7
2024-06-14,Paid Search,Tablet,65,52,276,0.351,95.7,1
2024-06-14,Social,Desktop,347,297,1295,0.359,101.2,9
2024-06-14,Social,Mobile,435,393,1495,0.447,229.0,12
2024-06-14,Social,Tablet,88,82,323,0.658,172.4,2
2024-06-14,Direct,Desktop,263,200,905,0.586,145.9,5
2024-06-14,Direct,Mobile,260,196,581,0.636,127.6,1
2024-06-14,Direct,Tablet,45,40,95,0.483,147.1,0
2024-06-14,Email,Desktop,102,81,416,0.419,226.8,2
2024-06-14,Email,Mobile,111,103,403,0.427,120.0,3
2024-06-14,Email,Tablet,20,16,84,0.65,137.0,0
2024-06-14,Referral,Desktop,106,82,420,0.444,201.8,3
2024-06-14,Referral,Mobile,99,93,331,0.497,211.7,1
2024-06-14,Referral,Tablet,19,14,60,0.499,196.5,0
2024-06-15,Organic Search,Desktop,890,669,3221,0.502,67.5,8
2024-06-15,Organic Search,Mobile,970,772,1807,0.682,187.0,11
2024-06-15,Organic Search,Tablet,166,134,559,0.581,71.5,3
2024-06-15,Paid Search,Desktop,254,218,628,0.302,220.9,3
2024-06-15,Paid Search,Mobile,387,353,1725,0.622,89.2,9
2024-06-15,Paid Search,Tablet,54,44,161,0.618,110.1,1
2024-06-15,Social,Desktop,299,268,984,0.35,49.6,5
2024-06-15,Social,Mobile,427,387,1275,0.594,70.9,11
2024-06-15,Social,Tablet,100,82,206,0.676,104.5,2
2024-06-15,Direct,Desktop,229,212,732,0.591,120.1,6
2024-06-15,Direct,Mobile,334,270,658,0.327,52.4,5
2024-06-15,Direct,Tablet,60,54,124,0.323,213.7,0
2024-06-15,Email,Desktop,84,79,270,0.59,184.3,0
2024-06-15,Email,Mobile,174,151,447,0.535,97.6,5
2024-06-15,Email,Tablet,17,15,68,0.423,70.6,0
2024-06-15,Referral,Desktop,94,71,284,0.403,106.5,2
2024-06-15,Referral,Mobile,145,127,486,0.459,72.9,1
2024-06-15,Referral,Tablet,17,15,39,0.493,166.3,0
2024-06-16,Organic Search,Desktop,929,827,2940,0.581,95.0,5
2024-06-16,Organic Search,Mobile,1143,1048,4015,0.528,76.1,26
2024-06-16,Organic Search,Tablet,176,154,424,0.358,233.2,3
2024-06-16,Paid Search,Desktop,328,299,1250,0.579,140.3,4
2024-06-16,Paid Search,Mobile,465,425,992,0.695,205.7,4
2024-06-16,Paid Search,Tablet,70,61,201,0.534,144.7,1
2024-06-16,Social,Desktop,404,314,848,0.638,85.4,2
2024-06-16,Social,Mobile,392,346,1371,0.338,58.2,7
2024-06-16,Social,Tablet,72,58,173,0.308,51.3,1
2024-06-16,Direct,Desktop,290,264,1261,0.564,188.6,4
2024-06-16,Direct,Mobile,335,304,711,0.581,155.6,4
2024-06-16,Direct,Tablet,44,33,163,0.423,118.3,0
2024-06-16,Email,Desktop,108,89,223,0.522,87.3,1
2024-06-16,Email,Mobile,158,137,561,0.539,218.8,4
2024-06-16,Email,Tablet,17,15,55,0.496,106.1,0
2024-06-16,Referral,Desktop,80,74,166,0.574,135.8,0
2024-06-16,Referral,Mobile,147,110,519,0.655,121.3,4
2024-06-16,Referral,Tablet,15,12,53,0.341,57.6,0
2024-06-17,Organic Search,Desktop,787,632,1857,0.402,223.7,21
2024-06-17,Organic Search,Mobile,939,772,3079,0.41,127.6,13
2024-06-17,Organic Search,Tablet,161,151,470,0.524,158.7,1
2024-06-17,Paid Search,Desktop,342,315,1184,0.421,133.5,4
2024-06-17,Paid Search,Mobile,410,327,1780,0.642,208.0,4
2024-06-17,Paid Search,Tablet,55,44,221,0.435,115.8,0
2024-06-17,Social,Desktop,401,354,1536,0.622,59.8,10
2024-06-17,Social,Mobile,533,433,1716,0.593,167.5,10
2024-06-17,Social,Tablet,81,61,184,0.334,56.3,2
2024-06-17,Direct,Desktop,249,197,634,0.334,154.1,2
2024-06-17,Direct,Mobile,311,246,1075,0.37,82.6,4
2024-06-17,Direct,Tablet,57,49,203,0.617,228.8,0
2024-06-17,Email,Desktop,123,103,400,0.663,115.9,2
2024-06-17,Email,Mobile,168,128,355,0.493,190.8,2
2024-06-17,Email,Tablet,13,11,28,0.548,148.1,0
2024-06-17,Referral,Desktop,87,73,357,0.431,50.8,1
2024-06-17,Referral,Mobile,108,97,258,0.308,178.7,1
2024-06-17,Referral,Tablet,15,11,44,0.361,178.2,0
2024-06-18,Organic Search,Desktop,810,713,1611,0.681,186.9,20
2024-06-18,Organic Search,Mobile,793,733,2010,0.388,53.6,12
2024-06-18,Organic Search,Tablet,125,111,461,0.324,230.2,2
2024-06-18,Paid Search,Desktop,326,291,774,0.43,100.1,2
2024-06-18,Paid Search,Mobile,332,274,965,0.604,206.9,8
2024-06-18,Paid Search,Tablet,53,48,160,0.668,113.9,0
2024-06-18,Social,Desktop,340,306,1392,0.668,73.3,8
2024-06-18,Social,Mobile,510,389,1419,0.655,75.1,13
2024-06-18,Social,Tablet,80,69,244,0.368,75.1,0
2024-06-18,Direct,Desktop,243,217,843,0.357,106.6,4
2024-06-18,Direct,Mobile,361,323,883,0.529,181.0,5
2024-06-18,Direct,Tablet,32,27,120,0.675,127.5,0
2024-06-18,Email,Desktop,116,97,398,0.684,212.6,0
2024-06-18,Email,Mobile,172,133,387,0.438,64.2,1
2024-06-18,Email,Tablet,23,20,94,0.491,174.1,0
2024-06-18,Referral,Desktop,89,73,368,0.518,183.1,2
2024-06-18,Referral,Mobile,96,73,361,0.601,220.2,1
2024-06-18,Referral,Tablet,13,10,36,0.363,112.9,0
2024-06-19,Organic Search,Desktop,625,563,2158,0.443,101.4,16
2024-06-19,Organic Search,Mobile,924,874,1667,0.668,173.3,8
2024-06-19,Organic Search,Tablet,137,127,312,0.399,143.2,1
2024-06-19,Paid Search,Desktop,326,247,1337,0.554,75.7,4
2024-06-19,Paid Search,Mobile,405,342,868,0.463,217.9,8
2024-06-19,Paid Search,Tablet,49,38,196,0.66,45.9,0
2024-06-19,Social,Desktop,392,338,770,0.399,69.3,7
2024-06-19,Social,Mobile,461,387,1713,0.565,194.3,4
2024-06-19,Social,Tablet,62,58,260,0.489,108.2,0
2024-06-19,Direct,Desktop,198,185,704,0.523,131.2,3
2024-06-19,Direct,Mobile,266,201,1101,0.473,101.8,7
2024-06-19,Direct,Tablet,50,45,198,0.483,100.5,0
2024-06-19,Email,Desktop,111,98,388,0.445,183.6,2
2024-06-19,Email,Mobile,134,110,385,0.314,200.5,3
2024-06-19,Email,Tablet,19,15,42,0.542,48.5,0
2024-06-19,Referral,Desktop,68,60,135,0.668,141.4,0
2024-06-19,Referral,Mobile,113,101,422,0.358,184.1,0
2024-06-19,Referral,Tablet,17,14,53,0.471,105.3,0
2024-06-20,Organic Search,Desktop,660,569,2458,0.325,170.3,17
2024-06-20,Organic Search,Mobile,1165,1038,4681,0.412,206.9,16
2024-06-20,Organic Search,Tablet,148,121,432,0.359,130.1,1
2024-06-20,Paid Search,Desktop,358,289,1024,0.612,190.8,6
2024-06-20,Paid Search,Mobile,354,314,901,0.317,179.8,2
2024-06-20,Paid Search,Tablet,62,56,130,0.46,199.5,1
2024-06-20,Social,Desktop,329,252,1025,0.435,224.0,6
2024-06-20,Social,Mobile,495,396,1743,0.648,228.1,11
2024-06-20,Social,Tablet,79,67,336,0.643,62.7,0
2024-06-20,Direct,Desktop,301,248,1023,0.648,140.0,3
2024-06-20,Direct,Mobile,309,254,995,0.332,213.3,4
2024-06-20,Direct,Tablet,52,46,205,0.481,57.8,1
2024-06-20,Email,Desktop,84,67,216,0.31,173.5,1
2024-06-20,Email,Mobile,130,108,366,0.441,146.0,3
2024-06-20,Email,Tablet,24,22,86,0.693,179.4,0
2024-06-20,Referral,Desktop,71,64,312,0.333,64.8,1
2024-06-20,Referral,Mobile,94,75,394,0.63,237.4,0
2024-06-20,Referral,Tablet,17,14,47,0.428,213.6,0
2024-06-21,Organic Search,Desktop,502,433,2212,0.63,89.2,5
2024-06-21,Organic Search,Mobile,858,719,2563,0.375,100.4,15
2024-06-21,Organic Search,Tablet,154,144,291,0.517,237.4,0
2024-06-21,Paid Search,Desktop,250,213,719,0.575,144.7,6
2024-06-21,Paid Search,Mobile,351,295,747,0.543,210.9,5
2024-06-21,Paid Search,Tablet,65,54,276,0.418,100.8,1
2024-06-21,Social,Desktop,438,393,872,0.431,153.0,6
2024-06-21,Social,Mobile,539,440,1486,0.473,225.0,11
2024-06-21,Social,Tablet,71,58,146,0.674,79.5,2
2024-06-21,Direct,Desktop,171,158,585,0.65,116.2,4
2024-06-21,Direct,Mobile,363,317,654,0.537,67.2,3
2024-06-21,Direct,Tablet,52,45,108,0.691,165.6,0
2024-06-21,Email,Desktop,93,73,286,0.608,137.2,2
2024-06-21,Email,Mobile,153,135,282,0.405,48.2,4
2024-06-21,Email,Tablet,21,16,62,0.375,176.7,0
2024-06-21,Referral,Desktop,77,58,170,0.346,208.3,0
2024-06-21,Referral,Mobile,122,95,336,0.377,47.8,3
2024-06-21,Referral,Tablet,20,16,62,0.443,172.8,0
2024-06-22,Organic Search,Desktop,982,826,3632,0.606,146.5,26
2024-06-22,Organic Search,Mobile,1205,957,3653,0.45,234.2,27
2024-06-22,Organic Search,Tablet,183,141,390,0.48,119.5,1
2024-06-22,Paid Search,Desktop,300,231,1253,0.61,220.4,5
2024-06-22,Paid Search,Mobile,456,424,1514,0.413,238.1,4
2024-06-22,Paid Search,Tablet,55,50,208,0.571,185.4,1
2024-06-22,Social,Desktop,374,344,744,0.497,64.5,9
2024-06-22,Social,Mobile,417,356,957,0.347,224.4,8
2024-06-22,Social,Tablet,91,78,220,0.481,233.9,1
2024-06-22,Direct,Desktop,222,207,716,0.596,167.6,3
2024-06-22,Direct,Mobile,408,328,1702,0.407,177.9,4
2024-06-22,Direct,Tablet,53,41,154,0.593,100.4,1
2024-06-22,Email,Desktop,96,83,223,0.586,126.7,1
2024-06-22,Email,Mobile,148,115,561,0.462,151.0,1
2024-06-22,Email,Tablet,23,19,60,0.324,51.6,0
2024-06-22,Referral,Desktop,92,80,386,0.578,191.3,0
2024-06-22,Referral,Mobile,121,111,258,0.526,92.0,3
2024-06-22,Referral,Tablet,17,15,62,0.591,119.6,0
2024-06-23,Organic Search,Desktop,866,676,2663,0.497,220.7,21
2024-06-23,Organic Search,Mobile,1047,842,1898,0.647,126.6,12
2024-06-23,Organic Search,Tablet,187,144,433,0.598,219.9,3
2024-06-23,Paid Search,Desktop,439,339,873,0.556,174.0,5
2024-06-23,Paid Search,Mobile,417,343,1460,0.427,140.0,7
2024-06-23,Paid Search,Tablet,78,61,350,0.429,90.5,1
2024-06-23,Social,Desktop,525,410,1573,0.351,196.5,6
2024-06-23,Social,Mobile,640,496,1282,0.62,76.1,5
2024-06-23,Social,Tablet,88,79,250,0.619,191.5,1
2024-06-23,Direct,Desktop,256,195,463,0.552,235.5,2
2024-06-23,Direct,Mobile,340,277,1481,0.376,47.2,1
2024-06-23,Direct,Tablet,55,52,237,0.513,45.1,0
2024-06-23,Email,Desktop,103,81,209,0.581,67.2,1
2024-06-23,Email,Mobile,148,130,654,0.578,183.0,0
2024-06-23,Email,Tablet,23,19,49,0.483,117.9,0
2024-06-23,Referral,Desktop,101,76,442,0.433,201.1,2
2024-06-23,Referral,Mobile,102,90,435,0.352,67.1,1
2024-06-23,Referral,Tablet,16,13,32,0.447,145.2,0
2024-06-24,Organic Search,Desktop,788,726,1520,0.546,202.4,6
2024-06-24,Organic Search,Mobile,1118,879,2108,0.337,135.3,20
2024-06-24,Organic Search,Tablet,166,148,571,0.494,117.7,2
2024-06-24,Paid Search,Desktop,339,296,670,0.423,219.6,5
2024-06-24,Paid Search,Mobile,392,351,1019,0.472,143.8,10
2024-06-24,Paid Search,Tablet,58,46,161,0.625,70.4,1
2024-06-24,Social,Desktop,365,295,748,0.597,68.7,9
2024-06-24,Social,Mobile,388,366,1554,0.332,65.4,10
2024-06-24,Social,Tablet,58,43,257,0.59,108.4,1
2024-06-24,Direct,Desktop,305,260,607,0.54,73.6,6
2024-06-24,Direct,Mobile,263,229,657,0.591,187.9,3
2024-06-24,Direct,Tablet,48,43,188,0.506,214.8,1
2024-06-24,Email,Desktop,97,86,382,0.395,222.1,1
2024-06-24,Email,Mobile,135,117,276,0.555,186.7,3
2024-06-24,Email,Tablet,12,11,22,0.616,225.9,0
2024-06-24,Referral,Desktop,78,64,214,0.375,98.1,0
2024-06-24,Referral,Mobile,84,70,232,0.443,199.9,1
2024-06-24,Referral,Tablet,20,15,82,0.324,213.2,0
2024-06-25,Organic Search,Desktop,714,592,2665,0.344,95.1,19
2024-06-25,Organic Search,Mobile,1031,927,3065,0.582,58.2,10
2024-06-25,Organic Search,Tablet,142,114,446,0.698,95.5,1
2024-06-25,Paid Search,Desktop,231,197,752,0.7,232.2,5
2024-06-25,Paid Search,Mobile,414,347,781,0.686,202.9,9
2024-06-25,Paid Search,Tablet,73,61,151,0.573,224.4,1
2024-06-25,Social,Desktop,415,363,976,0.479,215.5,8
2024-06-25,Social,Mobile,518,411,2323,0.569,65.7,5
2024-06-25,Social,Tablet,70,56,228,0.598,142.2,1
2024-06-25,Direct,Desktop,216,179,679,0.339,108.1,6
2024-06-25,Direct,Mobile,364,340,771,0.527,219.3,9
2024-06-25,Direct,Tablet,46,35,126,0.67,98.7,0
2024-06-25,Email,Desktop,115,94,456,0.314,73.2,2
2024-06-25,Email,Mobile,152,117,616,0.551,202.5,3
2024-06-25,Email,Tablet,15,11,53,0.382,97.5,0
2024-06-25,Referral,Desktop,70,60,162,0.594,54.2,1
2024-06-25,Referral,Mobile,105,93,438,0.469,143.2,2
2024-06-25,Referral,Tablet,16,12,67,0.574,181.6,0
2024-06-26,Organic Search,Desktop,627,594,1378,0.594,198.5,13
2024-06-26,Organic Search,Mobile,840,693,3071,0.389,52.4,22
2024-06-26,Organic Search,Tablet,151,115,463,0.658,195.9,3
2024-06-26,Paid Search,Desktop,343,295,901,0.654,110.9,7
2024-06-26,Paid Search,Mobile,323,296,779,0.643,106.4,7
2024-06-26,Paid Search,Tablet,49,40,195,0.501,197.2,1
2024-06-26,Social,Desktop,418,372,1826,0.323,199.8,5
2024-06-26,Social,Mobile,515,460,1081,0.332,57.9,4
2024-06-26,Social,Tablet,70,57,217,0.332,115.8,1
2024-06-26,Direct,Desktop,280,259,651,0.568,142.1,7
2024-06-26,Direct,Mobile,316,276,775,0.609,184.5,5
2024-06-26,Direct,Tablet,40,36,101,0.629,81.8,0
2024-06-26,Email,Desktop,96,76,179,0.537,153.4,1
2024-06-26,Email,Mobile,137,106,365,0.301,98.9,3
2024-06-26,Email,Tablet,21,19,74,0.538,72.4,0
2024-06-26,Referral,Desktop,76,60,144,0.651,226.5,1
2024-06-26,Referral,Mobile,113,100,395,0.618,126.0,3
2024-06-26,Referral,Tablet,17,14,45,0.542,100.6,0
2024-06-27,Organic Search,Desktop,874,799,3153,0.662,73.6,21
2024-06-27,Organic Search,Mobile,1030,777,2774,0.308,146.0,23
2024-06-27,Organic Search,Tablet,169,138,723,0.458,174.3,3
2024-06-27,Paid Search,Desktop,366,321,1499,0.324,95.5,2
2024-06-27,Paid Search,Mobile,463,387,1097,0.606,64.1,10
2024-06-27,Paid Search,Tablet,62,55,244,0.303,95.9,1
2024-06-27,Social,Desktop,496,373,997,0.341,208.7,2
2024-06-27,Social,Mobile,342,267,1277,0.517,128.8,9
2024-06-27,Social,Tablet,66,52,207,0.428,116.2,1
2024-06-27,Direct,Desktop,218,187,980,0.481,83.2,6
2024-06-27,Direct,Mobile,300,263,1215,0.427,59.0,8
2024-06-27,Direct,Tablet,38,33,130,0.593,194.5,0
2024-06-27,Email,Desktop,133,125,440,0.445,118.2,0
2024-06-27,Email,Mobile,157,147,478,0.347,166.2,2
2024-06-27,Email,Tablet,20,18,78,0.422,157.8,0
2024-06-27,Referral,Desktop,88,78,328,0.636,109.0,1
2024-06-27,Referral,Mobile,102,85,243,0.65,208.2,1
2024-06-27,Referral,Tablet,19,15,65,0.382,189.1,0
2024-06-28,Organic Search,Desktop,533,471,1830,0.361,192.6,5
2024-06-28,Organic Search,Mobile,927,788,2823,0.465,238.2,21
2024-06-28,Organic Search,Tablet,157,147,436,0.647,54.5,3
2024-06-28,Paid Search,Desktop,294,267,748,0.476,74.5,4
2024-06-28,Paid Search,Mobile,377,349,1687,0.418,154.9,2
2024-06-28,Paid Search,Tablet,51,44,200,0.463,158.2,0
2024-06-28,Social,Desktop,465,416,1506,0.443,193.2,12
2024-06-28,Social,Mobile,425,340,882,0.689,46.2,8
2024-06-28,Social,Tablet,76,59,219,0.492,179.2,2
2024-06-28,Direct,Desktop,254,190,510,0.577,191.4,6
2024-06-28,Direct,Mobile,337,258,983,0.31,129.3,8
2024-06-28,Direct,Tablet,43,35,168,0.669,223.9,0
2024-06-28,Email,Desktop,110,85,455,0.511,231.5,2
2024-06-28,Email,Mobile,108,96,343,0.521,175.1,2
2024-06-28,Email,Tablet,21,18,49,0.457,233.7,0
2024-06-28,Referral,Desktop,88,66,369,0.464,124.2,1
2024-06-28,Referral,Mobile,142,128,317,0.314,185.8,2
2024-06-28,Referral,Tablet,15,11,43,0.378,95.8,0
2024-06-29,Organic Search,Desktop,763,694,3174,0.491,72.4,4
2024-06-29,Organic Search,Mobile,1155,966,2695,0.682,56.4,27
2024-06-29,Organic Search,Tablet,178,137,494,0.535,48.9,0
2024-06-29,Paid Search,Desktop,373,322,1444,0.578,106.8,6
2024-06-29,Paid Search,Mobile,395,303,1466,0.32,148.9,3
2024-06-29,Paid Search,Tablet,64,50,237,0.404,103.7,0
2024-06-29,Social,Desktop,419,317,1778,0.52,180.5,12
2024-06-29,Social,Mobile,456,429,1344,0.393,114.0,12
2024-06-29,Social,Tablet,72,62,209,0.374,187.5,1
2024-06-29,Direct,Desktop,338,271,1074,0.661,81.6,4
2024-06-29,Direct,Mobile,265,244,823,0.519,228.5,3
2024-06-29,Direct,Tablet,58,52,257,0.388,98.7,0
2024-06-29,Email,Desktop,108,101,317,0.574,104.8,0
2024-06-29,Email,Mobile,124,101,397,0.347,78.8,2
2024-06-29,Email,Tablet,19,17,41,0.464,216.6,0
2024-06-29,Referral,Desktop,98,83,247,0.627,177.9,0
2024-06-29,Referral,Mobile,122,104,409,0.347,156.2,0
2024-06-29,Referral,Tablet,18,14,49,0.669,120.1,0
2024-06-30,Organic Search,Desktop,858,674,2767,0.353,90.0,20
2024-06-30,Organic Search,Mobile,1045,986,3694,0.415,104.9,12
2024-06-30,Organic Search,Tablet,170,128,523,0.687,116.9,0
2024-06-30,Paid Search,Desktop,306,287,822,0.417,237.2,5
2024-06-30,Paid Search,Mobile,495,386,1029,0.541,226.3,14
2024-06-30,Paid Search,Tablet,54,45,206,0.583,60.4,0
2024-06-30,Social,Desktop,356,269,649,0.517,221.7,6
2024-06-30,Social,Mobile,576,546,1968,0.454,118.7,4
2024-06-30,Social,Tablet,73,68,202,0.574,190.4,1
2024-06-30,Direct,Desktop,301,276,1219,0.325,157.8,7
2024-06-30,Direct,Mobile,350,282,1215,0.671,96.5,7
2024-06-30,Direct,Tablet,51,45,212,0.52,220.6,0
2024-06-30,Email,Desktop,100,76,282,0.372,93.5,1
2024-06-30,Email,Mobile,183,143,601,0.686,181.6,1
2024-06-30,Email,Tablet,22,18,64,0.361,169.8,0
2024-06-30,Referral,Desktop,96,74,412,0.318,99.2,1
2024-06-30,Referral,Mobile,96,83,317,0.376,174.3,0
2024-06-30,Referral,Tablet,19,15,62,0.391,80.5,0
2024-07-01,Organic Search,Desktop,764,688,3146,0.508,150.8,19
2024-07-01,Organic Search,Mobile,942,852,3201,0.48,167.2,12
2024-07-01,Organic Search,Tablet,180,166,369,0.542,135.2,3
2024-07-01,Paid Search,Desktop,246,233,972,0.572,69.1,5
2024-07-01,Paid Search,Mobile,362,303,770,0.41,55.6,4
2024-07-01,Paid Search,Tablet,58,51,116,0.454,49.8,0
2024-07-01,Social,Desktop,309,238,836,0.685,179.5,6
2024-07-01,Social,Mobile,488,425,1273,0.354,129.0,13
2024-07-01,Social,Tablet,70,63,148,0.604,83.1,0
2024-07-01,Direct,Desktop,216,181,678,0.334,127.8,2
2024-07-01,Direct,Mobile,266,217,916,0.46,50.0,4
2024-07-01,Direct,Tablet,42,31,112,0.699,93.6,1
2024-07-01,Email,Desktop,114,105,236,0.671,93.7,2
2024-07-01,Email,Mobile,128,120,262,0.486,54.8,2
2024-07-01,Email,Tablet,24,19,98,0.644,75.6,0
2024-07-01,Referral,Desktop,84,68,176,0.636,142.2,0
2024-07-01,Referral,Mobile,89,72,340,0.601,132.2,1
2024-07-01,Referral,Tablet,16,13,67,0.649,222.0,0
2024-07-02,Organic Search,Desktop,741,607,2129,0.667,151.4,15
2024-07-02,Organic Search,Mobile,1024,812,3139,0.593,113.8,20
2024-07-02,Organic Search,Tablet,158,128,383,0.343,66.9,1
2024-07-02,Paid Search,Desktop,216,195,754,0.463,96.3,1
2024-07-02,Paid Search,Mobile,320,259,996,0.423,79.3,8
2024-07-02,Paid Search,Tablet,65,56,174,0.623,229.1,1
2024-07-02,Social,Desktop,458,391,1936,0.471,227.2,10
2024-07-02,Social,Mobile,428,403,1503,0.417,126.6,9
2024-07-02,Social,Tablet,79,67,199,0.501,237.6,1
2024-07-02,Direct,Desktop,301,277,1019,0.606,52.1,3
2024-07-02,Direct,Mobile,302,237,1249,0.636,214.3,8
2024-07-02,Direct,Tablet,50,38,217,0.376,234.2,1
2024-07-02,Email,Desktop,97,77,318,0.411,148.2,2
2024-07-02,Email,Mobile,137,118,518,0.321,239.7,0
2024-07-02,Email,Tablet,26,19,103,0.607,175.0,0
2024-07-02,Referral,Desktop,73,67,147,0.59,66.8,1
2024-07-02,Referral,Mobile,127,101,507,0.441,125.6,3
2024-07-02,Referral,Tablet,20,17,67,0.533,91.6,0
2024-07-03,Organic Search,Desktop,737,556,2836,0.455,117.5,9
2024-07-03,Organic Search,Mobile,752,565,2065,0.594,235.1,6
2024-07-03,Organic Search,Tablet,169,137,343,0.399,196.2,2
2024-07-03,Paid Search,Desktop,261,224,1165,0.355,89.8,5
2024-07-03,Paid Search,Mobile,398,312,1053,0.51,86.4,6
2024-07-03,Paid Search,Tablet,59,52,258,0.615,66.1,1
2024-07-03,Social,Desktop,438,393,1078,0.605,67.6,5
2024-07-03,Social,Mobile,615,509,2347,0.628,133.1,3
2024-07-03,Social,Tablet,72,63,136,0.695,205.9,1
2024-07-03,Direct,Desktop,236,213,803,0.387,53.3,2
2024-07-03,Direct,Mobile,267,214,703,0.51,81.4,3
2024-07-03,Direct,Tablet,40,32,171,0.562,215.8,1
2024-07-03,Email,Desktop,75,56,311,0.489,120.4,1
2024-07-03,Email,Mobile,102,81,351,0.696,197.1,1
2024-07-03,Email,Tablet,18,16,34,0.47,106.4,0
2024-07-03,Referral,Desktop,87,66,167,0.658,81.0,1
2024-07-03,Referral,Mobile,88,78,347,0.475,160.9,1
2024-07-03,Referral,Tablet,16,13,38,0.622,83.8,0
2024-07-04,Organic Search,Desktop,695,582,3057,0.457,116.6,5
2024-07-04,Organic Search,Mobile,1011,936,3320,0.475,194.0,25
2024-07-04,Organic Search,Tablet,170,152,346,0.491,221.6,1
2024-07-04,Paid Search,Desktop,311,274,920,0.439,131.3,5
2024-07-04,Paid Search,Mobile,325,295,1037,0.549,181.9,4
2024-07-04,Paid Search,Tablet,47,43,196,0.594,166.0,1
2024-07-04,Social,Desktop,310,244,840,0.556,107.0,2
2024-07-04,Social,Mobile,465,429,1393,0.585,214.2,11
2024-07-04,Social,Tablet,71,55,158,0.328,171.4,0
2024-07-04,Direct,Desktop,266,203,897,0.562,234.9,2
2024-07-04,Direct,Mobile,338,262,648,0.682,110.7,7
2024-07-04,Direct,Tablet,55,51,198,0.469,113.2,0
2024-07-04,Email,Desktop,116,94,291,0.529,210.2,2
2024-07-04,Email,Mobile,150,115,378,0.446,129.5,3
2024-07-04,Email,Tablet,15,12,54,0.695,94.5,0
2024-07-04,Referral,Desktop,82,64,193,0.515,173.4,1
2024-07-04,Referral,Mobile,79,74,308,0.506,131.0,1
2024-07-04,Referral,Tablet,16,13,71,0.576,96.6,0
2024-07-05,Organic Search,Desktop,786,699,1956,0.58,204.6,6
2024-07-05,Organic Search,Mobile,985,900,4005,0.696,229.2,26
2024-07-05,Organic Search,Tablet,132,119,290,0.581,87.9,1
2024-07-05,Paid Search,Desktop,289,247,1183,0.465,196.5,7
2024-07-05,Paid Search,Mobile,317,287,644,0.399,144.3,1
2024-07-05,Paid Search,Tablet,56,47,179,0.312,218.4,0
2024-07-05,Social,Desktop,345,310,622,0.339,161.7,9
2024-07-05,Social,Mobile,449,406,1352,0.313,201.1,12
2024-07-05,Social,Tablet,74,64,328,0.469,182.8,1
2024-07-05,Direct,Desktop,248,234,1101,0.404,157.7,1
2024-07-05,Direct,Mobile,268,223,1091,0.689,70.5,7
2024-07-05,Direct,Tablet,38,32,129,0.61,149.0,0
2024-07-05,Email,Desktop,106,89,390,0.696,50.9,1
2024-07-05,Email,Mobile,115,105,393,0.56,147.1,0
2024-07-05,Email,Tablet,19,15,68,0.365,71.1,0
2024-07-05,Referral,Desktop,106,85,383,0.625,102.4,2
2024-07-05,Referral,Mobile,93,73,221,0.306,184.1,1
2024-07-05,Referral,Tablet,18,14,79,0.596,210.6,0
2024-07-06,Organic Search,Desktop,781,591,2546,0.557,227.9,10
2024-07-06,Organic Search,Mobile,1006,937,3298,0.393,188.4,9
2024-07-06,Organic Search,Tablet,171,139,360,0.323,133.6,3
2024-07-06,Paid Search,Desktop,262,219,1033,0.504,195.2,6
2024-07-06,Paid Search,Mobile,470,418,1080,0.667,48.3,9
2024-07-06,Paid Search,Tablet,67,55,193,0.386,170.1,0
2024-07-06,Social,Desktop,289,239,967,0.582,235.6,5
2024-07-06,Social,Mobile,468,382,1607,0.306,92.7,10
2024-07-06,Social,Tablet,80,62,310,0.653,80.5,1
2024-07-06,Direct,Desktop,263,225,937,0.62,149.6,2
2024-07-06,Direct,Mobile,370,303,826,0.477,212.7,5
2024-07-06,Direct,Tablet,52,45,130,0.356,235.2,1
2024-07-06,Email,Desktop,115,105,264,0.554,68.1,2
2024-07-06,Email,Mobile,140,128,541,0.584,170.9,2
2024-07-06,Email,Tablet,27,25,84,0.509,191.7,0
2024-07-06,Referral,Desktop,106,90,255,0.402,81.9,0
2024-07-06,Referral,Mobile,112,92,426,0.333,88.6,2
2024-07-06,Referral,Tablet,19,15,37,0.368,148.4,0
2024-07-07,Organic Search,Desktop,866,653,1901,0.33,204.8,14
2024-07-07,Organic Search,Mobile,1221,1043,3144,0.32,131.3,22
2024-07-07,Organic Search,Tablet,171,139,412,0.576,51.2,3
2024-07-07,Paid Search,Desktop,324,255,852,0.694,182.0,5
2024-07-07,Paid Search,Mobile,432,391,1300,0.513,83.3,12
2024-07-07,Paid Search,Tablet,72,64,200,0.606,77.9,2
