order_id,order_date,ship_date,customer_id,product_id,sales_channel,payment_method,quantity,unit_price,discount,sales_amount,cost_amount,profit,order_status
SO103456,2024-07-18,2024-07-20,C01673,P0020,Retail Shop,Bank Transfer,1,3344.65,0,3344.65,1824.4,1520.25,Completed
SO103457,2024-07-18,2024-07-20,C01371,P0024,Sales Rep,Credit Card,3,7277.41,0,21832.23,11766.33,10065.9,Returned
SO103458,2024-07-18,2024-07-19,C01877,P0033,Retail Shop,PromptPay,5,6400.14,0,32000.7,22310.15,9690.55,Completed
SO103459,2024-07-18,2024-07-20,C00581,P0024,Online Store,Cash on Delivery,1,7277.41,0.2,5821.93,3922.11,1899.82,Completed
SO103460,2024-07-19,2024-07-22,C01551,P0001,Sales Rep,Bank Transfer,1,5156.72,0.05,4898.88,2553.02,2345.86,Returned
SO103461,2024-07-19,2024-07-20,C01981,P0002,Marketplace,Bank Transfer,1,5627.44,0,5627.44,2720.47,2906.97,Completed
SO103462,2024-07-19,2024-07-24,C01630,P0029,Retail Shop,PromptPay,1,9842.19,0,9842.19,4834.33,5007.86,Completed
SO103463,2024-07-19,2024-07-22,C00899,P0015,Marketplace,Cash on Delivery,2,1756.87,0,3513.74,2437.48,1076.26,Completed
SO103464,2024-07-19,2024-07-21,C01811,P0006,Sales Rep,Cash on Delivery,1,1961.48,0.05,1863.41,1184.14,679.27,Returned
SO103465,2024-07-19,2024-07-26,C01274,P0027,Marketplace,Bank Transfer,2,1568.2,0,3136.4,2252.3,884.1,Completed
SO103466,2024-07-19,2024-07-24,C00825,P0011,Online Store,Cash on Delivery,1,1857.44,0.1,1671.7,1424.51,247.19,Completed
SO103467,2024-07-19,2024-07-20,C00863,P0022,Marketplace,Credit Card,4,7381.54,0,29526.16,16935.6,12590.56,Returned
SO103468,2024-07-19,2024-07-21,C00889,P0038,Online Store,Cash on Delivery,2,7332.43,0,14664.86,9115.08,5549.78,Completed
SO103469,2024-07-19,2024-07-22,C00159,P0054,Sales Rep,PromptPay,1,2515.37,0.05,2389.6,1690.73,698.87,Cancelled
SO103470,2024-07-19,2024-07-21,C00353,P0005,Marketplace,Credit Card,2,1154.82,0,2309.64,1706.08,603.56,Completed
SO103471,2024-07-19,2024-07-20,C01667,P0021,Marketplace,Bank Transfer,1,8337.14,0.05,7920.28,3902.39,4017.89,Completed
SO103472,2024-07-19,2024-07-24,C01786,P0055,Retail Shop,PromptPay,1,2340.98,0,2340.98,1159.15,1181.83,Completed
SO103473,2024-07-19,2024-07-24,C01077,P0013,Retail Shop,Bank Transfer,1,951.59,0,951.59,689.4,262.19,Completed
SO103474,2024-07-19,2024-07-24,C00978,P0047,Retail Shop,Credit Card,3,2396.3,0.05,6829.45,3509.31,3320.14,Completed
SO103475,2024-07-19,2024-07-24,C00089,P0059,Retail Shop,PromptPay,1,8973.93,0,8973.93,5053.24,3920.69,Completed
SO103476,2024-07-19,2024-07-21,C00809,P0059,Marketplace,Credit Card,1,8973.93,0.05,8525.23,5053.24,3471.99,Completed
SO103477,2024-07-19,2024-07-24,C01235,P0015,Sales Rep,PromptPay,2,1756.87,0,3513.74,2437.48,1076.26,Completed
SO103478,2024-07-19,2024-07-20,C00358,P0015,Online Store,PromptPay,2,1756.87,0.1,3162.37,2437.48,724.89,Completed
SO103479,2024-07-19,2024-07-20,C01987,P0039,Marketplace,PromptPay,1,3316.19,0,3316.19,1898.51,1417.68,Completed
SO103480,2024-07-19,2024-07-22,C00995,P0034,Online Store,Cash on Delivery,1,5674.95,0,5674.95,3356.11,2318.84,Completed
SO103481,2024-07-19,2024-07-22,C00366,P0014,Marketplace,Cash on Delivery,2,3738.19,0.15,6354.92,5504.44,850.48,Cancelled
SO103482,2024-07-19,2024-07-21,C00207,P0011,Marketplace,Bank Transfer,1,1857.44,0,1857.44,1424.51,432.93,Completed
SO103483,2024-07-19,2024-07-20,C00438,P0020,Online Store,Bank Transfer,1,3344.65,0.05,3177.42,1824.4,1353.02,Completed
SO103484,2024-07-19,2024-07-20,C01228,P0060,Online Store,Cash on Delivery,1,1288.75,0,1288.75,812.83,475.92,Completed
SO103485,2024-07-19,2024-07-24,C00143,P0003,Sales Rep,Credit Card,1,3896.65,0,3896.65,2203.31,1693.34,Completed
SO103486,2024-07-19,2024-07-26,C01592,P0055,Online Store,Bank Transfer,1,2340.98,0.05,2223.93,1159.15,1064.78,Completed
SO103487,2024-07-19,2024-07-24,C01047,P0041,Sales Rep,Credit Card,1,6964.31,0.15,5919.66,4745.29,1174.37,Completed
SO103488,2024-07-19,2024-07-20,C01265,P0034,Online Store,PromptPay,1,5674.95,0.1,5107.45,3356.11,1751.34,Completed
SO103489,2024-07-19,2024-07-24,C01127,P0022,Marketplace,Credit Card,1,7381.54,0.1,6643.39,4233.9,2409.49,Completed
SO103490,2024-07-19,2024-07-21,C00626,P0051,Sales Rep,PromptPay,1,6235.15,0.15,5299.88,3488.34,1811.54,Completed
SO103491,2024-07-19,2024-07-21,C01519,P0047,Retail Shop,Bank Transfer,1,2396.3,0,2396.3,1169.77,1226.53,Completed
SO103492,2024-07-19,2024-07-21,C01514,P0060,Online Store,Credit Card,1,1288.75,0,1288.75,812.83,475.92,Completed
SO103493,2024-07-20,2024-07-22,C00112,P0058,Online Store,Bank Transfer,1,2139.32,0.1,1925.39,1166.26,759.13,Completed
SO103494,2024-07-20,2024-07-22,C00175,P0011,Retail Shop,Bank Transfer,1,1857.44,0,1857.44,1424.51,432.93,Completed
SO103495,2024-07-20,2024-07-21,C01054,P0002,Marketplace,PromptPay,1,5627.44,0,5627.44,2720.47,2906.97,Cancelled
SO103496,2024-07-20,2024-07-23,C00374,P0014,Retail Shop,Bank Transfer,1,3738.19,0,3738.19,2752.22,985.97,Completed
SO103497,2024-07-20,2024-07-22,C01304,P0029,Retail Shop,Credit Card,1,9842.19,0,9842.19,4834.33,5007.86,Completed
SO103498,2024-07-20,2024-07-21,C00602,P0041,Retail Shop,Cash on Delivery,1,6964.31,0,6964.31,4745.29,2219.02,Returned
SO103499,2024-07-20,2024-07-22,C00876,P0032,Sales Rep,Cash on Delivery,1,5237.53,0.2,4190.02,2493.95,1696.07,Completed
SO103500,2024-07-20,2024-07-21,C01646,P0037,Retail Shop,Credit Card,1,1155.47,0,1155.47,549.75,605.72,Completed
SO103501,2024-07-20,2024-07-23,C01716,P0019,Online Store,Bank Transfer,1,2314.07,0.05,2198.37,1081.77,1116.6,Completed
SO103502,2024-07-20,2024-07-22,C00014,P0027,Marketplace,PromptPay,1,1568.2,0.1,1411.38,1126.15,285.23,Completed
SO103503,2024-07-20,2024-07-21,C00671,P0047,Sales Rep,Bank Transfer,1,2396.3,0,2396.3,1169.77,1226.53,Completed
SO103504,2024-07-20,2024-07-22,C00732,P0053,Marketplace,Cash on Delivery,2,3731.52,0.05,7089.89,4744.3,2345.59,Returned
SO103505,2024-07-20,2024-07-22,C00505,P0016,Online Store,Cash on Delivery,1,9284.71,0.1,8356.24,5241.46,3114.78,Completed
SO103506,2024-07-20,2024-07-23,C00472,P0001,Retail Shop,Cash on Delivery,4,5156.72,0,20626.88,10212.08,10414.8,Completed
SO103507,2024-07-20,2024-07-22,C01230,P0009,Marketplace,Credit Card,1,731.22,0,731.22,419.81,311.41,Completed
SO103508,2024-07-20,2024-07-23,C00457,P0017,Online Store,Credit Card,3,6305.48,0.1,17024.8,11075.37,5949.43,Completed
SO103509,2024-07-20,2024-07-23,C01331,P0028,Online Store,Credit Card,1,6888.25,0,6888.25,3890.92,2997.33,Completed
SO103510,2024-07-20,2024-07-25,C01968,P0028,Retail Shop,PromptPay,4,6888.25,0,27553.0,15563.68,11989.32,Completed
SO103511,2024-07-20,2024-07-22,C01708,P0049,Marketplace,Cash on Delivery,2,7844.05,0,15688.1,9926.36,5761.74,Completed
SO103512,2024-07-20,2024-07-22,C00863,P0028,Online Store,Credit Card,1,6888.25,0,6888.25,3890.92,2997.33,Completed
SO103513,2024-07-20,2024-07-21,C01720,P0047,Marketplace,Cash on Delivery,1,2396.3,0.2,1917.04,1169.77,747.27,Returned
SO103514,2024-07-20,2024-07-25,C01084,P0051,Online Store,Bank Transfer,4,6235.15,0,24940.6,13953.36,10987.24,Completed
SO103515,2024-07-20,2024-07-23,C01348,P0010,Sales Rep,Bank Transfer,1,3668.18,0,3668.18,1841.88,1826.3,Completed
SO103516,2024-07-20,2024-07-22,C00380,P0041,Sales Rep,Cash on Delivery,1,6964.31,0.2,5571.45,4745.29,826.16,Completed
SO103517,2024-07-20,2024-07-22,C00809,P0004,Sales Rep,PromptPay,4,4559.99,0,18239.96,13891.48,4348.48,Completed
SO103518,2024-07-20,2024-07-23,C01245,P0001,Marketplace,PromptPay,1,5156.72,0,5156.72,2553.02,2603.7,Completed
SO103519,2024-07-20,2024-07-22,C01102,P0040,Online Store,Cash on Delivery,1,3716.07,0.05,3530.27,1858.29,1671.98,Completed
SO103520,2024-07-20,2024-07-22,C00682,P0052,Sales Rep,Bank Transfer,2,2299.6,0.2,3679.36,2894.5,784.86,Completed
SO103521,2024-07-20,2024-07-22,C01624,P0044,Retail Shop,PromptPay,1,6151.1,0,6151.1,4101.61,2049.49,Cancelled
SO103522,2024-07-21,2024-07-23,C00413,P0041,Sales Rep,Credit Card,1,6964.31,0,6964.31,4745.29,2219.02,Completed
SO103523,2024-07-21,2024-07-24,C01727,P0055,Sales Rep,PromptPay,1,2340.98,0,2340.98,1159.15,1181.83,Completed
SO103524,2024-07-21,2024-07-22,C00770,P0036,Sales Rep,Credit Card,1,11964.76,0,11964.76,5972.79,5991.97,Completed
SO103525,2024-07-21,2024-07-23,C00869,P0017,Retail Shop,Cash on Delivery,1,6305.48,0,6305.48,3691.79,2613.69,Completed
SO103526,2024-07-21,2024-07-23,C01244,P0052,Online Store,Cash on Delivery,1,2299.6,0,2299.6,1447.25,852.35,Completed
SO103527,2024-07-21,2024-07-24,C00788,P0046,Marketplace,Cash on Delivery,1,3112.92,0,3112.92,1445.22,1667.7,Returned
SO103528,2024-07-21,2024-07-22,C00867,P0013,Marketplace,PromptPay,2,951.59,0.1,1712.86,1378.8,334.06,Completed
SO103529,2024-07-21,2024-07-23,C01837,P0020,Retail Shop,Credit Card,1,3344.65,0,3344.65,1824.4,1520.25,Completed
SO103530,2024-07-21,2024-07-22,C00518,P0048,Retail Shop,Credit Card,1,6484.47,0.15,5511.8,3708.24,1803.56,Completed
SO103531,2024-07-21,2024-07-28,C00504,P0021,Retail Shop,Bank Transfer,2,8337.14,0,16674.28,7804.78,8869.5,Completed
SO103532,2024-07-21,2024-07-22,C01509,P0035,Retail Shop,PromptPay,1,6101.81,0,6101.81,4192.78,1909.03,Completed
SO103533,2024-07-21,2024-07-26,C00835,P0040,Sales Rep,Credit Card,2,3716.07,0.2,5945.71,3716.58,2229.13,Completed
SO103534,2024-07-21,2024-07-24,C00365,P0020,Retail Shop,Bank Transfer,2,3344.65,0.1,6020.37,3648.8,2371.57,Completed
SO103535,2024-07-21,2024-07-24,C00754,P0060,Retail Shop,Cash on Delivery,1,1288.75,0,1288.75,812.83,475.92,Completed
SO103536,2024-07-21,2024-07-23,C01998,P0032,Online Store,PromptPay,1,5237.53,0.05,4975.65,2493.95,2481.7,Completed
SO103537,2024-07-21,2024-07-22,C01054,P0009,Marketplace,Credit Card,2,731.22,0,1462.44,839.62,622.82,Completed
SO103538,2024-07-21,2024-07-23,C01848,P0010,Online Store,Credit Card,1,3668.18,0.1,3301.36,1841.88,1459.48,Completed
SO103539,2024-07-21,2024-07-23,C00417,P0025,Marketplace,Credit Card,1,12260.15,0,12260.15,5871.62,6388.53,Completed
SO103540,2024-07-21,2024-07-22,C01107,P0017,Online Store,Cash on Delivery,2,6305.48,0,12610.96,7383.58,5227.38,Completed
SO103541,2024-07-22,2024-07-23,C00491,P0018,Marketplace,PromptPay,1,5708.01,0,5708.01,3842.35,1865.66,Completed
SO103542,2024-07-22,2024-07-25,C00987,P0056,Retail Shop,PromptPay,3,7329.34,0.2,17590.42,14279.73,3310.69,Completed
SO103543,2024-07-22,2024-07-24,C01829,P0013,Online Store,PromptPay,2,951.59,0.1,1712.86,1378.8,334.06,Completed
SO103544,2024-07-22,2024-07-24,C00939,P0016,Sales Rep,Bank Transfer,1,9284.71,0,9284.71,5241.46,4043.25,Completed
SO103545,2024-07-22,2024-07-25,C00201,P0007,Sales Rep,PromptPay,1,3056.43,0,3056.43,1664.13,1392.3,Completed
SO103546,2024-07-22,2024-07-24,C01589,P0040,Retail Shop,Bank Transfer,2,3716.07,0,7432.14,3716.58,3715.56,Completed
SO103547,2024-07-22,2024-07-27,C01442,P0007,Retail Shop,PromptPay,4,3056.43,0,12225.72,6656.52,5569.2,Completed
SO103548,2024-07-22,2024-07-25,C00828,P0027,Retail Shop,Credit Card,1,1568.2,0.15,1332.97,1126.15,206.82,Completed
SO103549,2024-07-22,2024-07-23,C01244,P0054,Online Store,PromptPay,1,2515.37,0.2,2012.3,1690.73,321.57,Completed
SO103550,2024-07-22,2024-07-24,C00169,P0036,Marketplace,Credit Card,1,11964.76,0,11964.76,5972.79,5991.97,Completed
SO103551,2024-07-22,2024-07-24,C01686,P0013,Sales Rep,Bank Transfer,1,951.59,0.1,856.43,689.4,167.03,Returned
SO103552,2024-07-22,2024-07-24,C01394,P0038,Sales Rep,Bank Transfer,1,7332.43,0,7332.43,4557.54,2774.89,Completed
SO103553,2024-07-22,2024-07-25,C00936,P0015,Retail Shop,Cash on Delivery,1,1756.87,0,1756.87,1218.74,538.13,Completed
SO103554,2024-07-22,2024-07-24,C00404,P0043,Retail Shop,PromptPay,2,4062.61,0.1,7312.7,4278.1,3034.6,Completed
SO103555,2024-07-22,2024-07-24,C01707,P0017,Retail Shop,Bank Transfer,1,6305.48,0.05,5990.21,3691.79,2298.42,Completed
SO103556,2024-07-22,2024-07-25,C00172,P0041,Retail Shop,Credit Card,1,6964.31,0,6964.31,4745.29,2219.02,Completed
SO103557,2024-07-22,2024-07-24,C01695,P0057,Sales Rep,Bank Transfer,1,5299.84,0,5299.84,3273.8,2026.04,Completed
SO103558,2024-07-23,2024-07-24,C01607,P0017,Sales Rep,Credit Card,2,6305.48,0,12610.96,7383.58,5227.38,Completed
SO103559,2024-07-23,2024-07-26,C01673,P0030,Retail Shop,Bank Transfer,2,342.53,0,685.06,514.14,170.92,Completed
SO103560,2024-07-23,2024-07-24,C01006,P0025,Sales Rep,Credit Card,1,12260.15,0.15,10421.13,5871.62,4549.51,Completed
SO103561,2024-07-23,2024-07-24,C00644,P0060,Marketplace,Cash on Delivery,1,1288.75,0,1288.75,812.83,475.92,Completed
SO103562,2024-07-23,2024-07-25,C00763,P0041,Marketplace,Credit Card,2,6964.31,0,13928.62,9490.58,4438.04,Completed
SO103563,2024-07-23,2024-07-25,C01637,P0010,Retail Shop,Bank Transfer,1,3668.18,0,3668.18,1841.88,1826.3,Completed
SO103564,2024-07-23,2024-07-25,C01421,P0006,Online Store,PromptPay,4,1961.48,0,7845.92,4736.56,3109.36,Completed
SO103565,2024-07-23,2024-07-24,C01979,P0040,Marketplace,Bank Transfer,2,3716.07,0,7432.14,3716.58,3715.56,Completed
SO103566,2024-07-23,2024-07-26,C01558,P0052,Online Store,PromptPay,3,2299.6,0,6898.8,4341.75,2557.05,Completed
SO103567,2024-07-23,2024-07-25,C00775,P0044,Marketplace,Bank Transfer,2,6151.1,0,12302.2,8203.22,4098.98,Returned
SO103568,2024-07-23,2024-07-25,C01957,P0033,Sales Rep,Cash on Delivery,1,6400.14,0,6400.14,4462.03,1938.11,Completed
SO103569,2024-07-23,2024-07-25,C00488,P0051,Marketplace,Cash on Delivery,5,6235.15,0.15,26499.39,17441.7,9057.69,Completed
SO103570,2024-07-23,2024-07-28,C01832,P0032,Retail Shop,Bank Transfer,1,5237.53,0,5237.53,2493.95,2743.58,Completed
SO103571,2024-07-23,2024-07-25,C01092,P0039,Online Store,Credit Card,1,3316.19,0,3316.19,1898.51,1417.68,Completed
SO103572,2024-07-23,2024-07-24,C01490,P0035,Marketplace,Cash on Delivery,3,6101.81,0,18305.43,12578.34,5727.09,Completed
SO103573,2024-07-23,2024-07-28,C00334,P0012,Retail Shop,Cash on Delivery,1,6081.18,0.15,5169.0,3237.05,1931.95,Completed
SO103574,2024-07-23,2024-07-28,C01442,P0058,Online Store,Bank Transfer,1,2139.32,0,2139.32,1166.26,973.06,Completed
SO103575,2024-07-23,2024-07-28,C01906,P0016,Sales Rep,PromptPay,2,9284.71,0,18569.42,10482.92,8086.5,Completed
SO103576,2024-07-24,2024-07-26,C00946,P0020,Sales Rep,Credit Card,1,3344.65,0,3344.65,1824.4,1520.25,Completed
SO103577,2024-07-24,2024-07-26,C01533,P0046,Sales Rep,PromptPay,2,3112.92,0.1,5603.26,2890.44,2712.82,Completed
SO103578,2024-07-24,2024-07-26,C01133,P0003,Sales Rep,Credit Card,3,3896.65,0.05,11105.45,6609.93,4495.52,Completed
SO103579,2024-07-24,2024-07-26,C00734,P0025,Sales Rep,Cash on Delivery,4,12260.15,0.1,44136.54,23486.48,20650.06,Cancelled
SO103580,2024-07-24,2024-07-25,C01508,P0006,Retail Shop,Cash on Delivery,2,1961.48,0.2,3138.37,2368.28,770.09,Completed
SO103581,2024-07-24,2024-07-27,C00639,P0052,Marketplace,PromptPay,4,2299.6,0.2,7358.72,5789.0,1569.72,Completed
SO103582,2024-07-24,2024-07-25,C01054,P0053,Online Store,PromptPay,2,3731.52,0,7463.04,4744.3,2718.74,Completed
SO103583,2024-07-24,2024-07-27,C00522,P0030,Retail Shop,Bank Transfer,2,342.53,0,685.06,514.14,170.92,Completed
SO103584,2024-07-24,2024-07-25,C01517,P0001,Marketplace,Bank Transfer,1,5156.72,0.05,4898.88,2553.02,2345.86,Completed
SO103585,2024-07-24,2024-07-29,C00398,P0060,Retail Shop,Credit Card,4,1288.75,0.1,4639.5,3251.32,1388.18,Completed
SO103586,2024-07-24,2024-07-25,C00354,P0024,Online Store,Cash on Delivery,1,7277.41,0,7277.41,3922.11,3355.3,Completed
SO103587,2024-07-24,2024-07-26,C01487,P0013,Online Store,PromptPay,2,951.59,0.1,1712.86,1378.8,334.06,Completed
SO103588,2024-07-24,2024-07-25,C00917,P0010,Marketplace,PromptPay,1,3668.18,0.05,3484.77,1841.88,1642.89,Completed
SO103589,2024-07-24,2024-07-29,C01029,P0035,Sales Rep,Bank Transfer,1,6101.81,0,6101.81,4192.78,1909.03,Completed
SO103590,2024-07-24,2024-07-27,C01988,P0050,Online Store,Bank Transfer,3,1070.16,0.1,2889.43,1850.52,1038.91,Completed
SO103591,2024-07-24,2024-07-29,C01003,P0029,Sales Rep,Bank Transfer,1,9842.19,0,9842.19,4834.33,5007.86,Completed
SO103592,2024-07-24,2024-07-26,C00880,P0054,Retail Shop,Credit Card,5,2515.37,0,12576.85,8453.65,4123.2,Completed
SO103593,2024-07-24,2024-07-25,C00437,P0050,Online Store,Cash on Delivery,4,1070.16,0.05,4066.61,2467.36,1599.25,Completed
SO103594,2024-07-24,2024-07-26,C00409,P0048,Retail Shop,Bank Transfer,1,6484.47,0,6484.47,3708.24,2776.23,Completed
SO103595,2024-07-24,2024-07-27,C01395,P0010,Online Store,Cash on Delivery,1,3668.18,0,3668.18,1841.88,1826.3,Completed
SO103596,2024-07-24,2024-07-27,C00774,P0049,Retail Shop,PromptPay,1,7844.05,0.15,6667.44,4963.18,1704.26,Completed
SO103597,2024-07-24,2024-07-25,C01817,P0005,Retail Shop,Cash on Delivery,4,1154.82,0,4619.28,3412.16,1207.12,Completed
SO103598,2024-07-24,2024-07-29,C01139,P0044,Marketplace,Bank Transfer,2,6151.1,0.15,10456.87,8203.22,2253.65,Completed
SO103599,2024-07-24,2024-07-26,C00646,P0018,Marketplace,Credit Card,3,5708.01,0,17124.03,11527.05,5596.98,Completed
SO103600,2024-07-24,2024-07-26,C01407,P0038,Retail Shop,PromptPay,2,7332.43,0.05,13931.62,9115.08,4816.54,Completed
SO103601,2024-07-24,2024-07-27,C01910,P0018,Sales Rep,Cash on Delivery,1,5708.01,0,5708.01,3842.35,1865.66,Completed
SO103602,2024-07-24,2024-07-26,C00717,P0016,Sales Rep,Credit Card,2,9284.71,0.1,16712.48,10482.92,6229.56,Completed
SO103603,2024-07-24,2024-07-27,C00315,P0044,Marketplace,PromptPay,1,6151.1,0,6151.1,4101.61,2049.49,Completed
SO103604,2024-07-24,2024-07-26,C00393,P0059,Marketplace,Cash on Delivery,2,8973.93,0,17947.86,10106.48,7841.38,Completed
SO103605,2024-07-24,2024-07-26,C00737,P0052,Sales Rep,Credit Card,1,2299.6,0,2299.6,1447.25,852.35,Completed
SO103606,2024-07-24,2024-07-26,C01937,P0015,Online Store,Credit Card,2,1756.87,0.05,3338.05,2437.48,900.57,Completed
SO103607,2024-07-25,2024-07-26,C01410,P0004,Sales Rep,PromptPay,1,4559.99,0,4559.99,3472.87,1087.12,Completed
SO103608,2024-07-25,2024-07-30,C01658,P0059,Marketplace,PromptPay,3,8973.93,0.1,24229.61,15159.72,9069.89,Completed
SO103609,2024-07-25,2024-07-27,C01161,P0035,Sales Rep,Credit Card,1,6101.81,0,6101.81,4192.78,1909.03,Completed
SO103610,2024-07-25,2024-07-26,C00642,P0038,Marketplace,Cash on Delivery,1,7332.43,0.15,6232.57,4557.54,1675.03,Completed
SO103611,2024-07-25,2024-07-30,C00816,P0058,Retail Shop,Cash on Delivery,3,2139.32,0.1,5776.16,3498.78,2277.38,Completed
SO103612,2024-07-25,2024-07-27,C00890,P0001,Sales Rep,Bank Transfer,2,5156.72,0,10313.44,5106.04,5207.4,Completed
SO103613,2024-07-25,2024-07-27,C00404,P0044,Online Store,Bank Transfer,1,6151.1,0,6151.1,4101.61,2049.49,Returned
SO103614,2024-07-25,2024-07-27,C00221,P0059,Marketplace,Cash on Delivery,2,8973.93,0,17947.86,10106.48,7841.38,Completed
SO103615,2024-07-25,2024-08-01,C00613,P0059,Sales Rep,Bank Transfer,1,8973.93,0,8973.93,5053.24,3920.69,Completed
SO103616,2024-07-25,2024-07-27,C01010,P0056,Online Store,Credit Card,1,7329.34,0.15,6229.94,4759.91,1470.03,Completed
SO103617,2024-07-25,2024-07-28,C01110,P0052,Marketplace,Credit Card,3,2299.6,0,6898.8,4341.75,2557.05,Completed
SO103618,2024-07-25,2024-07-27,C00674,P0038,Marketplace,Bank Transfer,2,7332.43,0.05,13931.62,9115.08,4816.54,Completed
SO103619,2024-07-25,2024-07-27,C00326,P0052,Retail Shop,Cash on Delivery,1,2299.6,0,2299.6,1447.25,852.35,Returned
SO103620,2024-07-25,2024-07-26,C01950,P0028,Online Store,Cash on Delivery,1,6888.25,0.05,6543.84,3890.92,2652.92,Completed
SO103621,2024-07-25,2024-07-26,C00077,P0002,Marketplace,Bank Transfer,4,5627.44,0.05,21384.27,10881.88,10502.39,Completed
SO103622,2024-07-25,2024-07-26,C00789,P0047,Online Store,PromptPay,5,2396.3,0,11981.5,5848.85,6132.65,Completed
SO103623,2024-07-25,2024-07-26,C00967,P0030,Online Store,Cash on Delivery,1,342.53,0.05,325.4,257.07,68.33,Completed
SO103624,2024-07-25,2024-07-27,C00755,P0040,Sales Rep,Bank Transfer,1,3716.07,0,3716.07,1858.29,1857.78,Completed
SO103625,2024-07-25,2024-08-01,C00036,P0004,Online Store,Bank Transfer,2,4559.99,0,9119.98,6945.74,2174.24,Completed
SO103626,2024-07-25,2024-07-28,C01123,P0036,Retail Shop,Credit Card,1,11964.76,0.05,11366.52,5972.79,5393.73,Completed
SO103627,2024-07-25,2024-07-27,C01148,P0032,Marketplace,Cash on Delivery,3,5237.53,0,15712.59,7481.85,8230.74,Completed
SO103628,2024-07-25,2024-07-28,C00695,P0017,Marketplace,Bank Transfer,1,6305.48,0,6305.48,3691.79,2613.69,Completed
SO103629,2024-07-25,2024-07-27,C00134,P0006,Online Store,PromptPay,5,1961.48,0,9807.4,5920.7,3886.7,Completed
SO103630,2024-07-26,2024-07-28,C01995,P0044,Sales Rep,Credit Card,1,6151.1,0,6151.1,4101.61,2049.49,Completed
SO103631,2024-07-26,2024-07-28,C01879,P0041,Marketplace,Bank Transfer,1,6964.31,0.1,6267.88,4745.29,1522.59,Completed
SO103632,2024-07-26,2024-07-31,C01383,P0020,Sales Rep,Credit Card,1,3344.65,0.1,3010.18,1824.4,1185.78,Completed
SO103633,2024-07-26,2024-07-28,C00032,P0032,Online Store,Cash on Delivery,4,5237.53,0.1,18855.11,9975.8,8879.31,Completed
SO103634,2024-07-26,2024-07-28,C00920,P0036,Marketplace,Cash on Delivery,1,11964.76,0,11964.76,5972.79,5991.97,Completed
SO103635,2024-07-26,2024-07-29,C00662,P0052,Retail Shop,Credit Card,2,2299.6,0.2,3679.36,2894.5,784.86,Completed
SO103636,2024-07-26,2024-07-27,C00385,P0003,Online Store,Bank Transfer,3,3896.65,0,11689.95,6609.93,5080.02,Completed
SO103637,2024-07-26,2024-07-28,C00194,P0035,Sales Rep,Bank Transfer,2,6101.81,0.05,11593.44,8385.56,3207.88,Completed
SO103638,2024-07-26,2024-07-27,C00191,P0034,Retail Shop,PromptPay,1,5674.95,0,5674.95,3356.11,2318.84,Completed
SO103639,2024-07-26,2024-07-28,C02000,P0056,Sales Rep,Bank Transfer,1,7329.34,0,7329.34,4759.91,2569.43,Completed
SO103640,2024-07-27,2024-07-29,C00922,P0044,Retail Shop,PromptPay,3,6151.1,0.1,16607.97,12304.83,4303.14,Completed
SO103641,2024-07-27,2024-07-30,C00639,P0022,Online Store,PromptPay,2,7381.54,0,14763.08,8467.8,6295.28,Completed
SO103642,2024-07-27,2024-07-28,C01890,P0053,Retail Shop,Cash on Delivery,2,3731.52,0,7463.04,4744.3,2718.74,Completed
SO103643,2024-07-27,2024-07-29,C00537,P0005,Online Store,Bank Transfer,3,1154.82,0.1,3118.01,2559.12,558.89,Completed
SO103644,2024-07-27,2024-07-29,C00407,P0042,Marketplace,Cash on Delivery,1,3499.17,0,3499.17,2147.31,1351.86,Completed
